run_id,key,value,step,timestamp
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.032569024020340294,200,1704390532737
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.03270081463619135,300,1704390564825
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.03097450603498146,400,1704390592501
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.030514260579366237,500,1704390623598
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.031053860497195274,600,1704390715363
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.030379384630359708,700,1704390741857
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.030222596351522954,800,1704390772550
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.029704969967715444,900,1704390796957
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.029190812717424706,1000,1704390820123
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.028850843203254043,1100,1704390852657
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.023050317900488154,1200,1704390882881
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.0238814289344009,1300,1704390934187
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.023787824682340215,1400,1704390966858
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.023353266605890894,1500,1704390995961
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02284365930922263,1600,1704391020203
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02393506479498683,1700,1704391041112
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02251567638828419,1800,1704391074388
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02328209340064859,1900,1704391095461
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.022315877370001545,2000,1704391117086
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.023044196001981165,2100,1704391245575
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.023296127477806294,2200,1704391265200
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.023032539710009133,2300,1704391285471
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02197151616186602,2400,1704391305916
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.022235704482816344,2500,1704391325606
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02238329453539336,2600,1704391346203
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.021246414566261366,2700,1704391366029
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.023013535614052217,2800,1704391386062
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.021526764668433316,2900,1704391406134
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.021007579367533252,3000,1704391425955
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02108272474641126,3100,1704391447745
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02149304230868438,3200,1704391468000
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02176339206825105,3300,1704391488181
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.021742301357299994,3400,1704391508213
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02188242156014894,3500,1704391528346
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020643535868126717,3600,1704391549080
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020996745435149934,3700,1704391569265
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020923352061363403,3800,1704391589336
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.0215160922780035,3900,1704391609677
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02269870667115356,4000,1704391629823
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02202039086193963,4100,1704391708066
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02113044830409308,4200,1704391728298
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020272152172384494,4300,1704391748284
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02105900121612649,4400,1704391768122
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020793144943090737,4500,1704391788329
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.021133915144491765,4600,1704391809224
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020740160805108872,4700,1704391829238
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.019937122605415424,4800,1704391849282
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.021504503368960287,4900,1704391869346
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020942592407227494,5000,1704391889240
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.01967242628524218,5100,1704391910863
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02022536473687296,5200,1704391931146
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020989579302377024,5300,1704391951333
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.019669288812801822,5400,1704391971382
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.01913393310406832,5500,1704391991911
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.018837050404581532,5600,1704392013179
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02051151448549433,5700,1704392033279
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020575733005659912,5800,1704392053461
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02093550785638115,5900,1704392073733
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.021901322119397264,6000,1704392094003
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02024916863456781,6100,1704392176666
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020390567656936583,6200,1704392197050
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02053827749909033,6300,1704392217714
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.02067052217658329,6400,1704392238318
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020757694761882703,6500,1704392258639
7dfa04022952483b85ac2438e98e8d11,train/loss_terminal,0.020036072938783036,6600,1704392279809
