run_id,key,value,step,timestamp
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657166654
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657166662
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657166675
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657166686
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657166698
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657166722
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657166734
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657166755
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657166774
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657166783
d37024368bc1498ba969678390b35a40,agent/return,0.3,0,1704657166805
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657166830
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657166844
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657166859
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657166869
d37024368bc1498ba969678390b35a40,agent/return,0.3,0,1704657166895
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657166911
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657166925
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657166936
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657166956
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657166978
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657166996
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167006
d37024368bc1498ba969678390b35a40,agent/return,0.3,0,1704657167036
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657167068
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167081
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167093
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167107
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167125
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167142
d37024368bc1498ba969678390b35a40,agent/return,0.3,0,1704657167167
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167194
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167208
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167221
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167252
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167271
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167296
d37024368bc1498ba969678390b35a40,agent/return,0.5,0,1704657167320
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167335
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167364
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167374
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167386
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167400
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657167415
d37024368bc1498ba969678390b35a40,agent/return,0.6,0,1704657167444
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167461
d37024368bc1498ba969678390b35a40,agent/return,0.3,0,1704657167481
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657167496
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167515
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167534
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167545
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167556
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167587
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657167603
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657167626
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167642
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657167655
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167670
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167695
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167711
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657167730
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167746
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167755
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657167775
d37024368bc1498ba969678390b35a40,agent/return,0.4,0,1704657167809
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657167828
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167844
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657167863
d37024368bc1498ba969678390b35a40,agent/return,0.3,0,1704657167889
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657167916
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167927
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167941
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167950
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657167962
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657167979
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657168004
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168013
d37024368bc1498ba969678390b35a40,agent/return,0.5,0,1704657168045
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657168064
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168074
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168093
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657168113
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168123
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657168149
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657168162
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657168182
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657168242
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168297
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168326
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657168363
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657168403
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657168423
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168436
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168460
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168471
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657168486
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168500
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168523
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168537
d37024368bc1498ba969678390b35a40,agent/return,0.2,0,1704657168554
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657168563
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168588
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657168602
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168612
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168625
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657168647
d37024368bc1498ba969678390b35a40,agent/return,0.1,0,1704657168659
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168670
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168681
d37024368bc1498ba969678390b35a40,agent/return,0,0,1704657168698
