run_id,key,value,step,timestamp
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,97.43528450012207,200,1704385040670
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,89.02492198944091,200,1704385277435
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,50.88533697128296,300,1704385336914
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,42.98256750106812,400,1704385391214
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,33.48188040733337,500,1704385452887
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,30.945453176498415,600,1704385514745
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,30.969188499450684,700,1704385576061
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,30.6818505859375,800,1704385636522
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,26.679255256652834,900,1704385698030
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,25.623530139923094,1000,1704385760192
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,24.093129348754882,1100,1704385817593
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,23.420489711761476,1200,1704385873996
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,23.212682542800902,1300,1704385926980
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,22.930787925720214,1400,1704385986296
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,22.16099579811096,1500,1704386043801
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,22.701572561264037,1600,1704386099697
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,18.128664379119872,1700,1704386158626
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,17.819739542007447,1800,1704386219193
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,19.42255618095398,1900,1704386280345
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,19.725240488052368,2000,1704386340124
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,19.03770782470703,2100,1704386765501
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,18.488151092529296,2200,1704386806031
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,17.21252296447754,2300,1704386847132
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,17.487647457122804,2400,1704386891646
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,16.177275819778444,2500,1704386932065
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,18.364937133789063,2600,1704386991177
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,18.066801853179932,2700,1704387046159
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,16.554867763519287,2800,1704387103645
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,16.797791109085082,2900,1704387165513
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,17.587415237426757,3000,1704387227636
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,14.647202553749084,3100,1704387284793
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,14.75027910232544,3200,1704387344553
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,15.24363842010498,3300,1704387401097
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,13.317240228652954,3400,1704387456021
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,15.769756622314453,3500,1704387504960
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,16.788148517608644,3600,1704387567005
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,14.711825609207153,3700,1704387617097
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,15.440765199661255,3800,1704387666557
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,14.202360744476318,3900,1704387716815
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,14.080614614486695,4000,1704387780553
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,14.128805532455445,4100,1704388158463
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,13.572238674163819,4200,1704388211576
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,14.02955057144165,4300,1704388272878
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,13.818993892669678,4400,1704388326393
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,13.406225142478943,4500,1704388388483
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,16.183824224472048,4600,1704388446030
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,13.349497375488282,4700,1704388505405
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,13.460794410705567,4800,1704388561230
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,13.719430775642396,4900,1704388619057
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,12.958988947868347,5000,1704388677533
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,13.360873146057129,5100,1704388741978
6e7868dde82a42c48d97ef4a0a29234e,train/loss_model,14.137563061714172,5200,1704388799213
