run_id,key,value,step,timestamp
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.9,0,1703877093199
2b70abd9526745fa9f6d66c104260f7b,agent/return,4,0,1703877093280
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.8,0,1703877093327
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.4,0,1703877093374
2b70abd9526745fa9f6d66c104260f7b,agent/return,1.4,0,1703877093406
2b70abd9526745fa9f6d66c104260f7b,agent/return,4.3,0,1703877093474
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.4,0,1703877093517
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.1,0,1703877093575
2b70abd9526745fa9f6d66c104260f7b,agent/return,1.9,0,1703877093613
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.6,0,1703877093645
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.3,0,1703877093682
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.1,0,1703877093721
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.5,0,1703877093762
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.4,0,1703877093809
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.8,0,1703877093864
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.6,0,1703877093922
2b70abd9526745fa9f6d66c104260f7b,agent/return,1.6,0,1703877093953
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.2,0,1703877094028
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.2,0,1703877094078
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.2,0,1703877094117
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.3,0,1703877094147
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.7,0,1703877094222
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.8,0,1703877094278
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.8,0,1703877094329
2b70abd9526745fa9f6d66c104260f7b,agent/return,1.8,0,1703877094359
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.3,0,1703877094409
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.8,0,1703877094456
2b70abd9526745fa9f6d66c104260f7b,agent/return,4,0,1703877094508
2b70abd9526745fa9f6d66c104260f7b,agent/return,1.6,0,1703877094547
2b70abd9526745fa9f6d66c104260f7b,agent/return,2,0,1703877094587
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.2,0,1703877094633
2b70abd9526745fa9f6d66c104260f7b,agent/return,4.7,0,1703877094712
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.1,0,1703877094760
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.1,0,1703877094820
2b70abd9526745fa9f6d66c104260f7b,agent/return,1.4,0,1703877094852
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.4,0,1703877094910
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.4,0,1703877094944
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.2,0,1703877094996
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.3,0,1703877095036
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.3,0,1703877095082
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.2,0,1703877095116
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.5,0,1703877095167
2b70abd9526745fa9f6d66c104260f7b,agent/return,1.9,0,1703877095223
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.5,0,1703877095277
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.1,0,1703877095325
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.2,0,1703877095365
2b70abd9526745fa9f6d66c104260f7b,agent/return,3.1,0,1703877095420
2b70abd9526745fa9f6d66c104260f7b,agent/return,2.4,0,1703877095476
2b70abd9526745fa9f6d66c104260f7b,agent/return,5,0,1703877095545
