run_id,key,value,step,timestamp
7dfa04022952483b85ac2438e98e8d11,train/loss_model,5.510141201019287,200,1704390532737
7dfa04022952483b85ac2438e98e8d11,train/loss_model,4.6242828679084775,300,1704390564825
7dfa04022952483b85ac2438e98e8d11,train/loss_model,4.594833836555481,400,1704390592501
7dfa04022952483b85ac2438e98e8d11,train/loss_model,4.730551578998566,500,1704390623598
7dfa04022952483b85ac2438e98e8d11,train/loss_model,4.292042124271393,600,1704390715363
7dfa04022952483b85ac2438e98e8d11,train/loss_model,4.511843588352203,700,1704390741857
7dfa04022952483b85ac2438e98e8d11,train/loss_model,4.345293140411377,800,1704390772550
7dfa04022952483b85ac2438e98e8d11,train/loss_model,4.5326172590255736,900,1704390796957
7dfa04022952483b85ac2438e98e8d11,train/loss_model,4.739034154415131,1000,1704390820123
7dfa04022952483b85ac2438e98e8d11,train/loss_model,3.823727104663849,1100,1704390852657
7dfa04022952483b85ac2438e98e8d11,train/loss_model,3.6718929624557495,1200,1704390882881
7dfa04022952483b85ac2438e98e8d11,train/loss_model,3.351066000461578,1300,1704390934187
7dfa04022952483b85ac2438e98e8d11,train/loss_model,3.1317754983901978,1400,1704390966858
7dfa04022952483b85ac2438e98e8d11,train/loss_model,2.976051223278046,1500,1704390995961
7dfa04022952483b85ac2438e98e8d11,train/loss_model,2.9531525278091433,1600,1704391020203
7dfa04022952483b85ac2438e98e8d11,train/loss_model,2.743032569885254,1700,1704391041112
7dfa04022952483b85ac2438e98e8d11,train/loss_model,2.961360251903534,1800,1704391074388
7dfa04022952483b85ac2438e98e8d11,train/loss_model,2.383311814069748,1900,1704391095461
7dfa04022952483b85ac2438e98e8d11,train/loss_model,2.198826022148132,2000,1704391117086
7dfa04022952483b85ac2438e98e8d11,train/loss_model,1.693097425699234,2100,1704391245575
7dfa04022952483b85ac2438e98e8d11,train/loss_model,1.5598719942569732,2200,1704391265200
7dfa04022952483b85ac2438e98e8d11,train/loss_model,1.4515526008605957,2300,1704391285471
7dfa04022952483b85ac2438e98e8d11,train/loss_model,1.32303959608078,2400,1704391305916
7dfa04022952483b85ac2438e98e8d11,train/loss_model,1.1989939695596694,2500,1704391325606
7dfa04022952483b85ac2438e98e8d11,train/loss_model,1.1063479948043824,2600,1704391346203
7dfa04022952483b85ac2438e98e8d11,train/loss_model,1.115963986515999,2700,1704391366029
7dfa04022952483b85ac2438e98e8d11,train/loss_model,0.9534530609846115,2800,1704391386062
7dfa04022952483b85ac2438e98e8d11,train/loss_model,1.0651749134063722,2900,1704391406134
7dfa04022952483b85ac2438e98e8d11,train/loss_model,1.05498113155365,3000,1704391425955
7dfa04022952483b85ac2438e98e8d11,train/loss_model,1.0346570336818695,3100,1704391447745
7dfa04022952483b85ac2438e98e8d11,train/loss_model,0.9625945740938187,3200,1704391468000
7dfa04022952483b85ac2438e98e8d11,train/loss_model,0.8643692761659623,3300,1704391488181
7dfa04022952483b85ac2438e98e8d11,train/loss_model,0.8923419392108918,3400,1704391508213
7dfa04022952483b85ac2438e98e8d11,train/loss_model,0.8562918335199357,3500,1704391528346
