run_id,key,value,step,timestamp
7dfa04022952483b85ac2438e98e8d11,agent/return,1.3,0,1704388622982
7dfa04022952483b85ac2438e98e8d11,agent/return,1.4,0,1704388624839
7dfa04022952483b85ac2438e98e8d11,agent/return,1.6,0,1704388626727
7dfa04022952483b85ac2438e98e8d11,agent/return,0.6,0,1704388628232
7dfa04022952483b85ac2438e98e8d11,agent/return,1.4,0,1704388630136
7dfa04022952483b85ac2438e98e8d11,agent/return,1.4,0,1704388631810
7dfa04022952483b85ac2438e98e8d11,agent/return,1.3,0,1704388633520
7dfa04022952483b85ac2438e98e8d11,agent/return,0.8,0,1704388634964
7dfa04022952483b85ac2438e98e8d11,agent/return,1.2,0,1704388636718
7dfa04022952483b85ac2438e98e8d11,agent/return,2,0,1704388638791
7dfa04022952483b85ac2438e98e8d11,agent/return,1.9,0,1704388640739
7dfa04022952483b85ac2438e98e8d11,agent/return,1.3,0,1704388642477
7dfa04022952483b85ac2438e98e8d11,agent/return,1.7,0,1704388644228
7dfa04022952483b85ac2438e98e8d11,agent/return,1.8,0,1704388646105
7dfa04022952483b85ac2438e98e8d11,agent/return,1.4,0,1704388647948
7dfa04022952483b85ac2438e98e8d11,agent/return,1.1,0,1704388649481
7dfa04022952483b85ac2438e98e8d11,agent/return,1.8,0,1704388651376
7dfa04022952483b85ac2438e98e8d11,agent/return,2.8,0,1704388653556
7dfa04022952483b85ac2438e98e8d11,agent/return,1.6,0,1704388655423
7dfa04022952483b85ac2438e98e8d11,agent/return,1.3,0,1704388657112
7dfa04022952483b85ac2438e98e8d11,agent/return,1,0,1704388658628
7dfa04022952483b85ac2438e98e8d11,agent/return,1.1,0,1704388660255
7dfa04022952483b85ac2438e98e8d11,agent/return,1.5,0,1704388661902
7dfa04022952483b85ac2438e98e8d11,agent/return,1.3,0,1704388663719
7dfa04022952483b85ac2438e98e8d11,agent/return,1,0,1704388665335
7dfa04022952483b85ac2438e98e8d11,agent/return,1.3,0,1704388666909
7dfa04022952483b85ac2438e98e8d11,agent/return,0.7,0,1704388668450
7dfa04022952483b85ac2438e98e8d11,agent/return,1.7,0,1704388670111
7dfa04022952483b85ac2438e98e8d11,agent/return,1.7,0,1704388671877
7dfa04022952483b85ac2438e98e8d11,agent/return,1.8,0,1704388673780
7dfa04022952483b85ac2438e98e8d11,agent/return,1.7,500,1704390754946
7dfa04022952483b85ac2438e98e8d11,agent/return,1.9,500,1704390775912
7dfa04022952483b85ac2438e98e8d11,agent/return,2.4,500,1704390794135
